movie_id,actor_name,character,cast_order
34584,Alan Oppenheimer,Rockbiter / Falkor / G'mork / Narrator (voice),3
34584,Sydney Bromley,Engywook,4
34584,Patricia Hayes,Urgl,5
34584,Moses Gunn,Cairon - Empress' Servant,6
34584,Frank Lenart,Teeny Weeny / Night Hob  (voice),7
34584,Robert Jadah,Morla the Ancient One (voice),8
34584,Gerald McRaney,Bastian's Father,9
34584,Tilo Prückner,Night Hob,10
34636,Jonathan Brandis,Bastian Bux,0
34636,Kenny Morrison,Atreyu,1
34636,Clarissa Burt,Xayide,2
34636,John Wesley Shipp,Barney,3
34636,Martin Umbach,Nimbly,4
34636,Alexandra Johnes,Childlike Empress,5
34636,Thomas Hill,Coreander,6
34636,Helena Michell,Bastian's Mother,7
34636,Christopher Burton,Tri Face,8
34636,Patricia Fugger,Instrument Spinster,9
34636,Birge Schade,Windbride,10
34647,Paz de la Huerta,Linda,0
34647,Nathaniel Brown,Oscar,1
34647,Cyril Roy,Alex,2
34647,Olly Alexander,Victor,3
34647,Masato Tanno,Mario,4
34647,Ed Spear,Bruno,5
34647,Emily Alyn Lind,Young Linda,6
34647,Jesse Kuhn,Young Oscar,7
34647,Nobuko Imai,Tito,8
34647,Sakiko Fukuhara,Saki,9
34647,Janice Béliveau-Sicotte,Mother,10
35019,Emma Thompson,Nanny McPhee,0
35019,Asa Butterfield,Norman Green,1
35019,Lil Woods,Megsie Green,2
35019,Oscar Steer,Vincent Green,3
35019,Rosie Taylor-Ritson,Celia Gray,4
35019,Eros Vlahos,Cyril Gray,5
35019,Ralph Fiennes,Lord Gray,6
35019,Maggie Gyllenhaal,Isabel Green,7
35019,Maggie Smith,Agatha Rose Doherty,8
35019,Rhys Ifans,Phil Green,9
35019,Daniel Mays,Blenkinsop,10
35552,Louise Bourgoin,Adèle Blanc-Sec,0
35552,Mathieu Amalric,Dieuleveult,1
35552,Gilles Lellouche,Inspecteur Caponi,2
35552,Jean-Paul Rouve,Justin de Saint-Hubert,3
35552,Jacky Nercessian,Marie-Joseph Espérandieu,4
35552,Philippe Nahon,Professeur Ménard,5
35552,Nicolas Giraud,Andrej Zborowski,6
35552,Laure de Clermont-Tonnerre,Agathe Blanc-Sec,7
35552,Gérard Chaillou,Président Armand Fallières,8
35552,Serge Bagdassarian,Ferdinand Choupard,9
35552,Claire Pérot,Nini les Gambettes,10
36586,Wesley Snipes,Blade,0
36586,Kris Kristofferson,Whistler,1
36586,Ron Perlman,Reinhardt,2
36586,Leonor Varela,Nyssa,3
36586,Norman Reedus,Scud,4
36586,Thomas Kretschmann,Damaskinos,5
36586,Luke Goss,Nomak,6
36586,Matt Schulze,Chupa,7
36586,Danny John-Jules,Asad,8
36586,Donnie Yen,Snowman,9
36586,Karel Roden,Kounen,10
36685,Tim Curry,Dr. Frank-N-Furter,0
36685,Susan Sarandon,Janet Weiss,1
36685,Barry Bostwick,Brad Majors,2
36685,Richard O'Brien,Riff Raff,3
36685,Patricia Quinn,Magenta,4
36685,Nell Campbell,Columbia,5
36685,Jonathan Adams,Dr. Everett V. Scott,6
36685,Peter Hinwood,Rocky Horror,7
36685,Meat Loaf,Eddie,8
36685,Charles Gray,The Criminologist,9
36685,Jeremy Newson,Ralph Hapschatt,10
36728,Junko Takeuchi,Naruto Uzumaki (voice),0
36728,Chie Nakamura,Sakura Haruno (voice),1
36728,Kazuhiko Inoue,Kakashi Hatake (voice),2
36728,Romi Park,Temari (voice),3
36728,Satoshi Hino,Sai (voice),4
36728,Showtaro Morikubo,Shikamaru Nara (voice),5
36728,Kentaro Ito,Chôji Akimichi (voice),6
36728,Ryoka Yuzuki,Ino Yamanaka (voice),7
36728,Kohsuke Toriumi,Kiba Inuzuka (voice),8
36728,Yōichi Masukawa,Rock Lee (voice),9
36728,Shinji Kawada,Shino Aburame (voice),10
36819,Craig Warnock,Kevin,0
36819,David Rappaport,Randall,1
36819,Kenny Baker,Fidgit,2
36819,Mike Edmonds,Og,3
36819,Malcolm Dixon,Strutter,4
36819,Tiny Ross,Vermin,5
36819,Jack Purvis,Wally,6
36819,Ian Holm,Napoleon,7
36819,John Cleese,Robin Hood,8
36819,Sean Connery,King Agamemnon / Fireman,9
36819,Michael Palin,Vincent,10
36897,Rica Matsumoto,Satoshi (voice),0
36897,Ikue Otani,Pikachu (voice),1
36897,Mayumi Izuka,Kasumi (voice),2
36897,Satomi Korogi,Togepy (voice),3
36897,Yuji Ueda,Takeshi (voice),4
36897,Megumi Hayashibara,Musashi (voice),5
36897,Shin-ichiro Miki,Kojiro (voice),6
36897,Inuko Inuyama,Nyarth (voice),7
36897,Masachika Ichimura,Mewtwo (voice),8
36897,Hirotaka Suzuoki,Sakaki (voice),9
36897,Kotono Mitsuishi,Domino (voice),10
36968,Lindsay Lohan,Casey Stuart,0
36968,Tyra Banks,Eve,1
36968,Jere Burns,Ben Stuart,2
36968,Anne Marie DeLuise,Drew McDonald,3
36968,Garwin Sanford,Richie,4
36968,Tom Butler,Phil,5
36968,Jillian Fargey,Ellen,6
36968,Katelyn Wallace,Sarah,7
36968,Shaina Tianne Unger,Jessica,8
36968,Stephanie Moore,Woman in Mink,9
36968,Dee Jay Jackson,Coach,10
37430,Jason Momoa,Conan,0
37430,Stephen Lang,Khalar Zym,1
37430,Rachel Nichols,Tamara Amaliat Jorvi Karushan,2
37430,Ron Perlman,Corin,3
37430,Rose McGowan,Marique,4
37430,Bob Sapp,Ukafa,5
37430,Leo Howard,Young Conan,6
37430,Steven O'Donnell,Lucius,7
37430,Nonso Anozie,Artus,8
37430,Raad Rawi,Fassir - High Priest,9
37430,Laila Rouass,Fialla,10
37725,Kevin Zegers,Woody Deane,0
37725,Samaire Armstrong,Nell Bedworth,1
37725,Sherry Miller,Katherine Bedworth,2
37725,Robert Joy,Ted Bedworth,3
37725,Sharon Osbourne,Della Deane,4
37725,Maury Chaykin,Stan Deane,5
37725,Mpho Koaho,Harry 'Horse' Horson,6
37725,Emily Hampshire,Chanel,7
37725,Brooke D'Orsay,Breanna,8
37725,Genelle Williams,Tiffany,9
37725,Balázs Koós,Glixen,10
37861,Mads Mikkelsen,One-Eye,0
37861,Gary Lewis,Kare,1
37861,Jamie Sives,Gorm,2
37861,Ewan Stewart,Eirik,3
37861,Alexander Morton,Barde,4
37861,Callum Mitchell,Pagan Viking Guard,5
37861,Andrew Flanagan,Duggal,6
37861,Douglas Russell,Olaf,7
37861,Maarten Stevenson,Are / The Boy,8
37861,Gordon Brown,Hagen,9
37861,Gary McCormack,Hauk,10
37933,Junichi Okada,Arren (voice),0
37933,Aoi Teshima,Theru (voice),1
37933,Bunta Sugawara,Haitaka (voice),2
37933,Yuko Tanaka,Cob (voice),3
37933,Teruyuki Kagawa,Hare (voice),4
37933,Jun Fubuki,Tenar (voice),5
37933,Takashi Naito,Hazia Dealer (voice),6
37933,Mitsuko Baisho,The Mistress (voice),7
37933,Yui Natsukawa,The Queen (voice),8
37933,Kaoru Kobayashi,The King (voice),9
37933,Kazumasa Sagawa,(voice),10
37958,Henry Cavill,Theseus,0
37958,Mickey Rourke,King Hyperion,1
37958,Stephen Dorff,Stavros,2
37958,Freida Pinto,Phaedra,3
37958,Luke Evans,Zeus,4
37958,John Hurt,Old Zeus,5
37958,Joseph Morgan,Lysander,6
37958,Isabel Lucas,Athena,7
37958,Kellan Lutz,Poseidon,8
37958,Daniel Sharman,Ares,9
37958,Peter Stebbings,Helios,10
38117,Alex Pettyfer,Kyle Kingson,0
38117,Vanessa Hudgens,Lindy Taylor,1
38117,Mary-Kate Olsen,Kendra Hilferty,2
38117,LisaGay Hamilton,Zola Davies,3
38117,Neil Patrick Harris,Will Fratalli,4
38117,Dakota Johnson,Sloan Hagen,5
38117,Erik Knudsen,Trey Madison,6
38117,Peter Krause,Rob Kingson,7
38117,David Francis,Dr. Davis,8
38117,Gio Perez,Victor Barrel,9
38117,Karl Graboshas,Male Teacher,10
38319,Danny McBride,Thadeous,0
38319,James Franco,Fabious,1
38319,Natalie Portman,Isabel,2
38319,Zooey Deschanel,Belladonna,3
38319,Justin Theroux,Leezar,4
38319,Toby Jones,Julie,5
38319,Damian Lewis,Boremont,6
38319,Rasmus Hardiker,Courtney,7
38319,Simon Farnaby,Manious the Bold,8
38319,Deobia Oparei,Thundarian,9
38319,Charles Dance,King Tallious,10
38321,Paul Bettany,Priest,0
38321,Karl Urban,Black Hat,1
38321,Lily Collins,Lucy Pace,2
38321,Maggie Q,Priestess,3
38321,Stephen Moyer,Owen Pace,4
38321,Cam Gigandet,Hicks,5
38321,Mädchen Amick,Shannon Pace,6
38321,Brad Dourif,Salesman,7
38321,Alan Dale,Monsignor Chamberlain,8
38321,Christopher Plummer,Monsignor Orelas,9
38321,Marilyn Brett,Woman,10
38368,Thanapat Saisaymar,Boonmee,0
38368,Jenjira Pongpas,Jen,1
38368,Sakda Kaewbuadee,Tong,2
38368,Natthakarn Aphaiwonk,Huay,3
38368,Geerasak Kulhong,Boonsong,4
38368,Wallapa Mongkolprasert,Princess,5
38368,Kanokporn Tongaram,Roong,6
38368,Samud Kugasang,Jaai,7
38368,Sumit Suebsee,Soldier,8
38368,Mathieu Ly,Farmer,9
38368,Vien Pimdee,Farmer,10
38745,Jack Black,Lemuel Gulliver,0
38745,Jason Segel,Horatio,1
38745,Emily Blunt,Princess Mary,2
38745,Amanda Peet,Darcy Silverman,3
38745,Billy Connolly,King Theodore,4
38745,Chris O'Dowd,General Edward,5
38745,T.J. Miller,Dan,6
38745,James Corden,Jinks,7
38745,Catherine Tate,Queen Isabel,8
38745,Emmanuel Quatra,King Leopold,9
38745,Olly Alexander,Prince August,10
39323,Masako Nozawa,Bardock / Son Gokû (Kakarotto) (voice),0
39323,Kazuyuki Sogabe,Tôma (voice),1
39323,Yuko Mita,Seripa (voice),2
39323,Takeshi Watabe,Panbûkin (voice),3
39323,Kozo Shioya,Toteppo / Dokutâ (voice),4
39323,Ryusei Nakao,Freeza (voice),5
39323,Show Hayami,Zarbon (voice),6
39323,Yukitoshi Hori,Dodoria (voice),7
39323,Banjo Ginga,Tôro (voice),8
39323,Kinpei Azusa,Grandfather Son Gohan (voice),9
39323,Ryo Horikawa,Vegeta (voice),10
39345,Hilary Duff,Wendy,0
39345,Shelley Duvall,Gabby,1
39345,Cathy Moriarty,Geri,2
39345,Teri Garr,Fanny,3
39345,George Hamilton,Desmond Spellman,4
39345,Jeremy Foley,Casper (voice),5
39345,Jim Ward,Stretch (voice),6
39345,Jess Harnell,Fatso (voice),7
39345,Richard Moll,Jules,8
39345,Vincent Schiavelli,Vincent,9
39345,Blake Foster,Josh Jackson,10
39691,James Marsden,Diggs (voice),0
39691,Nick Nolte,Butch (voice),1
39691,Christina Applegate,Catherine (voice),2
39691,Bette Midler,Kitty Galore (voice),3
39691,Pascale Hutton,Jackie,4
39691,Katt Williams,Seamus (voice),5
39691,Neil Patrick Harris,Lou (voice),6
39691,Sean Hayes,Mr. Tinkles (voice),7
39691,Wallace Shawn,Calico (voice),8
39691,Roger Moore,Tab Lazenby (voice),9
39691,Joe Pantoliano,Peek (voice),10
40096,Matheus Nachtergaele,João Grilo,0
40096,Selton Mello,Chicó,1
40096,Fernanda Montenegro,Compadecida,2
40096,Rogério Cardoso,Padre João,3
40096,Denise Fraga,Dora,4
40096,Diogo Vilela,Eurico,5
40096,Luís Melo,Diabo,6
40096,Virginia Cavendish,Rosinha,7
40096,Bruno Garcia,Vicentão,8
40096,Enrique Díaz,Joaquim Brejeiro,9
40096,Maurício Gonçalves,Jesus Cristo / Emanuel,10
40205,Debby Ryan,Abby Jensen,0
40205,Jean-Luc Bilodeau,Jay Kepler,1
40205,Keenan Tracey,Logan Buchanan,2
40205,Anna Mae Wills,Celeste,3
40205,Karissa Tynes,Krista Cook,4
40205,Brenda Crichlow,Miss Duffy,5
40205,Kendall Cross,Sue Jensen,6
40205,Joel Semande,Joey Lockhart,7
40205,Gary Jones,Principal Smith,8
40205,Cainan Wiebe,Mike Jensen,9
40205,Patrick Gilmore,Bob Jensen,10
41216,Jim Sturgess,Soren (voice),0
41216,Ryan Kwanten,Kludd (voice),1
41216,Hugo Weaving,Noctus / Grimble (voice),2
41216,Helen Mirren,Nyra (voice),3
41216,Geoffrey Rush,Ezylryb (voice),4
41216,Emily Barclay,Gylfie (voice),5
41216,Abbie Cornish,Otulissa (voice),6
41216,Anthony LaPaglia,Twilight (voice),7
41216,Joel Edgerton,Metalbeak (voice),8
41216,Miriam Margolyes,Mrs. Plithiver (voice),9
41216,Sam Neill,Allomere (voice),10
41513,Hank Azaria,Gargamel,0
41513,Neil Patrick Harris,Patrick Winslow,1
41513,Jayma Mays,Grace Winslow,2
41513,Jonathan Winters,Papa Smurf (voice),3
41513,Katy Perry,Smurfette (voice),4
41513,Anton Yelchin,Clumsy Smurf (voice),5
41513,Sofía Vergara,Odile Anjelou,6
41513,Tim Gunn,Henri,7
41513,Frank Welker,Azrael (voice),8
41513,Madison McKinley,Model,9
41513,Meg Phillips,Model,10
42949,Freddie Highmore,Arthur Montgomery,0
42949,Mia Farrow,Granny,1
42949,Robert Stanton,Armand,2
42949,Penny Balfour,Rose Montgomery,3
42949,David Gasman,The Mechanic,4
42949,Antony Hickling,Douglas,5
42949,Dashiell Eaves,Simon,6
42949,Joseph Rezwin,Brad,7
42949,Cooper Daniels,George Lucas,8
42949,Ron Crawford,Archibald,9
42949,Stuart Rudin,Francis,10
42994,Tsutomu Isobe,Heinz Beckner (voice),0
42994,Koichi Yamadera,Miguel Costrela (voice),1
42994,Shozo Iizuka,Ivanov (voice),2
42994,Shigeru Chiba,Aoshima (voice),3
42994,Gara Takashima,Eva Friedel (voice),4
42994,Ami Hasegawa,Emily (voice),5
42994,Hideyuki Hori,Nobuo Tanaka (voice),6
42994,Kenichi Ogata,Oomaeda (voice),7
42994,Osamu Saka,Kamata (voice),8
42994,Hisako Kyoda,Grandma (voice),9
42994,Michio Hazama,Nirasaki (voice),10
43074,Kristen Wiig,Erin Gilbert,0
43074,Melissa McCarthy,Abby Yates,1
43074,Kate McKinnon,Jillian Holtzmann,2
43074,Leslie Jones,Patty Tolan,3
43074,Chris Hemsworth,Kevin,4
43074,Neil Casey,Rowan North,5
43074,Zach Woods,Tour Guide,6
43074,Ed Begley Jr.,Ed Mulgrave,7
43074,Charles Dance,Harold Fillmore,8
43074,John Milhiser,Higgins Student,9
43074,Ben Harris,Higgins Student,10
43645,Roberto Benigni,Giuditta,0
43645,Walter Matthau,Padre Maurizio,1
43645,Stefania Sandrelli,Patrizia,2
43645,Giacomo Piperno,Passeggero sul treno,3
43645,Franco Fabrizi,Monsignore,4
43645,Nicoletta Braschi,Nina,5
43645,Paolo Baroni,Saverio,6
43645,Annabella Schiavone,Signora indemoniata,7
43645,John Karlsen,Padre confessore,8
43645,John Lurie,Cusatelli,9
43645,Mirella Falco,madre di Padre Roberto,10
44603,Matt Damon,George Lonegan,0
44603,Cécile de France,Marie Lelay,1
44603,Bryce Dallas Howard,Melanie,2
44603,Thierry Neuvic,Didier,3
44603,Cyndi Mayo-Akeo,Island Hotel Clerk,4
44603,Lisa Griffiths,Stall Owner,5
44603,Jessica Griffiths,Island Girl,6
44603,Ferguson Reid,Rescuer,7
44603,Derek Sakakura,Rescuer,8
44603,George McLaren,Markus/Jason,9
44603,Frankie McLaren,Markus/Jason,10
44683,Mae Whitman,Tinker Bell (voice),0
44683,Lauren Mote,Lizzy Griffiths (voice),1
44683,Michael Sheen,Dr. Griffiths (voice),2
44683,Pamela Adlon,Vidia (voice),3
44683,Lucy Liu,Silvermist (voice),4
44683,Raven-Symoné,Iridessa (voice),5
44683,Kristin Chenoweth,Rosetta (voice),6
44683,Angela Bartys,Fawn (voice),7
44683,Rob Paulsen,Bobble (voice),8
44683,Jeff Bennett,Clank (voice),9
44683,Jesse McCartney,Terence (voice),10
45649,Thomas F. Duffy,Xavier,0
45649,David Bowe,M. Hughes,1
45649,Stephen Spinella,Chad,2
45649,Roxane Mesquida,Sheila,3
45649,Jack Plotnick,Accountant,4
45649,Wings Hauser,Man in Wheelchair,5
45649,Ethan Cohn,Film Buff Ethan,6
45649,Charley Koontz,Film Buff Charley,7
45649,Daniel Quinn,Dad,8
45649,Devin Brochu,Son,9
45649,Hayley Holmes,Teenager Cindy,10
45650,Chris Massoglia,Dane Thompson,0
45650,Nathan Gamble,Lucas Thompson,1
45650,Haley Bennett,Julie Campbell,2
45650,Teri Polo,Susan Thompson,3
45650,Bruce Dern,Creepy Carl,4
45650,Quinn Lord,Annie Smith,5
45650,John DeSantis,Monster Dad,6
45650,Doug Chapman,Normal Dad,7
45650,Mark Pawson,Travis,8
45650,Peter Shinkoda,Young Cop,9
45650,Merritt Patterson,Jessica,10
46146,Otto Jespersen,Hans,0
46146,Glenn Erland Tosterud,Thomas,1
46146,Johanna Mørck,Johanna,2
46146,Tomas Alf Larsen,Kalle,3
46146,Hans Morten Hansen,Finn,4
46146,Urmila Berg-Domaas,Malica,5
46146,Knut Nærum,E-plant Manager,6
46146,Robert Stoltenberg,Polish Bear Hunter,7
46146,Eirik Bech,Campsite Owner,8
46146,TomTom Jorgensen,Polish Bear Hunter,9
46146,Torunn Lødemel Stokkeland,Hilde,10
46261,Katie Holmes,Kim,0
46261,Guy Pearce,Alex Hirst,1
46261,Bailee Madison,Sally Hirst,2
46261,Jack Thompson,Harris,3
46261,Alan Dale,Jacoby,4
46261,Emelia Burns,Caterer,5
46261,Nicholas Bell,Psychiatrist,6
46261,James Mackay,Librarian,7
46261,Eddie Ritchard,Housekeeper,8
46261,Bruce Gleeson,Buggy Driver,9
46261,Gary McDonald,Blackwood,10
46441,Nick Stahl,Max Matheson,0
46441,William Katt,Jack Matheson,1
46441,Emmanuelle Vaugier,Elizabeth Reigns,2
46441,Lawrence Turner,Keller Landreaux,3
46441,Christy Carlson Romano,Jenna McCarty,4
46441,Evan Jones,Henry Schow,5
46441,Stephanie Honoré,Eleanor Reigns,6
46441,Jon Michael Davis,Ryan Parker,7
46441,Wayne Péré,Detective Piccirilli,8
46441,Lance E. Nichols,Detective Huston,9
46441,Ann McKenzie,Dr. Beaumont,10
46528,Jang Dong-gun,Yang,0
46528,Kate Bosworth,Lynne,1
46528,Geoffrey Rush,Ron,2
46528,Danny Huston,Colonel,3
46528,Ti Lung,Saddest Flute,4
46528,Tony Cox,Eight-Ball,5
46528,Analin Rudd,Baby April,6
46528,Markus Hamilton,Baptiste,7
46528,Rod Lousich,Craig,8
46528,Matt Gillanders,Geyser,9
46528,Christina Asher,Esmerelda,10
46929,Edgar Bergen,Himself / Charlie McCarthy / Mortimer Snerd,0
46929,Dinah Shore,Narrator (voice),1
46929,Luana Patten,Herself,2
46929,Walt Disney,Mickey Mouse (voice) (uncredited),3
46929,Anita Gordon,Singing Harp (voice),4
46929,Cliff Edwards,Jiminy Cricket (voice),5
46929,Clarence Nash,Donald Duck / Cat (voice),6
46929,Pinto Colvig,Goofy (voice) (uncredited),7
46929,James MacDonald,Lumpjaw (voice) (uncredited),8
46929,Billy Gilbert,Willie the Giant (voice),9
46929,The King's Men,Singers,10
47327,Nicolas Cage,Milton,0
47327,Amber Heard,Piper,1
47327,William Fichtner,Accountant,2
47327,Billy Burke,Jonah King,3
47327,David Morse,Webster,4
47327,Charlotte Ross,Candy,5
47327,Christa Campbell,Mona,6
47327,Tom Atkins,Cap,7
47327,Katy Mixon,Norma Jean,8
47327,Jack McGee,Fat Lou,9
47327,Todd Farmer,Frank,10
47533,Frank Welker,Scooby-Doo (voice),0
47533,Kate Melton,Daphne,1
47533,Hayley Kiyoko,Velma,2
47533,Nick Palatas,Shaggy,3
47533,Robbie Amell,Fred,4
47533,Marion Ross,Hilda Trowburg,5
47533,Beverly Sanders,Wanda Grubworth,6
47533,Ted McGinley,Uncle Thorny,7
47533,Brad Morris,Witch Doctor,8
47533,Patrick Babbitt,Wolfman,9
47533,David Joyner,Sinister Clown,10
48395,Onni Tommila,Pietari,0
48395,Jorma Tommila,Rauno,1
48395,Tommi Korpela,Aimo,2
48395,Rauno Juvonen,Piiparinen,3
48395,Per Christian Ellefsen,Riley,4
48395,Ilmari Järvenpää,Juuso,5
48395,Peeter Jakobi,Pietari's Elf,6
48395,Jonathan Hutchings,Greene,7
48395,Risto Salmi,Sheriff,8
48395,Jens Sivertsen,Main Elf,9
48395,Sigmund Bøe,Main Elf,10
49017,Luke Evans,Vlad Tepes / Dracula,0
49017,Sarah Gadon,Mirena / Mina Murray,1
49017,Dominic Cooper,Mehmed II,2
49017,Art Parkinson,Ingeras,3
49017,Charles Dance,Master Vampire,4
49017,Diarmaid Murtagh,Dimitru,5
49017,Paul Kaye,Brother Lucian,6
49017,William Houston,Cazan,7
49017,Noah Huntley,Captain Petru,8
49017,Ronan Vibert,Simion,9
49017,Zach McGowan,Shkelgim,10
49051,Martin Freeman,Bilbo Baggins,0
49051,Ian McKellen,Gandalf the Grey,1
49051,Richard Armitage,Thorin Oakenshield,2
49051,James Nesbitt,Bofur,3
49051,Ken Stott,Balin,4
49051,Sylvester McCoy,Radagast the Brown,5
49051,Barry Humphries,The Great Goblin,6
49051,Dean O'Gorman,Fili,7
49051,Aidan Turner,Kili,8
49051,Graham McTavish,Dwalin,9
49051,Adam Brown,Ori,10
49524,Jeff Bridges,Roy Pulsipher,0
49524,Ryan Reynolds,Nick Walker,1
49524,Kevin Bacon,Bobby Hayes,2
49524,Mary-Louise Parker,Proctor,3
49524,Stephanie Szostak,Julia,4
49524,Robert Knepper,Nawlicki,5
49524,James Hong,Nick's Avatar / Jerry Chen,6
49524,Marisa Miller,Roy's Avatar,7
49524,Mike O'Malley,Elliot,8
49524,Devin Ratray,Pulaski,9
49524,Larry Joe Campbell,Murphy,10
49730,Amanda Seyfried,Valerie,0
49730,Gary Oldman,Father Soloman,1
49730,Billy Burke,Cesaire,2
49730,Shiloh Fernandez,Peter,3
49730,Max Irons,Henry Lazar,4
49730,Julie Christie,Valerie's Grandmother,5
49730,Lukas Haas,Father August,6
49730,Virginia Madsen,Suzette,7
49730,Shauna Kain,Roxanne,8
49730,Michael Hogan,The Reeve,9
49730,Adrian Holmes,Captain,10
50479,Britt Robertson,Allie Pennington,0
50479,Gregg Sulkin,Will Wagner,1
50479,Joey Pollari,Miles,2
50479,Devon Graye,Marco,3
50479,Molly C. Quinn,Jen,4
50479,Steve Valentine,Mr. Moore,5
50479,Chris Tavarez,Lance Benwick,6
50479,Don Lake,Allie's Father,7
50479,Ingrid Park,Allie's Mother,8
50479,Anthony Ingruber,Sean,9
50479,Jordaan Tuitama,Tom,10
50619,Kristen Stewart,Bella Swan,0
50619,Robert Pattinson,Edward Cullen,1
50619,Taylor Lautner,Jacob Black,2
50619,Billy Burke,Charlie Swan,3
50619,Peter Facinelli,Dr. Carlisle Cullen,4
50619,Michael Sheen,Aro,5
50619,Elizabeth Reaser,Esme Cullen,6
50619,Kellan Lutz,Emmett Cullen,7
50619,Nikki Reed,Rosalie Hale,8
50619,Jackson Rathbone,Jasper Hale,9
50619,Ashley Greene,Alice Cullen,10
50620,Kristen Stewart,Bella Swan,0
50620,Robert Pattinson,Edward Cullen,1
50620,Taylor Lautner,Jacob Black,2
50620,Peter Facinelli,Dr. Carlisle Cullen,3
50620,Elizabeth Reaser,Esme Cullen,4
50620,Ashley Greene,Alice Cullen,5
50620,Jackson Rathbone,Jasper Hale,6
50620,Kellan Lutz,Emmett Cullen,7
50620,Nikki Reed,Rosalie Hale,8
50620,Billy Burke,Charlie Swan,9
50620,Dakota Fanning,Jane,10
51739,Mirai Shida,Arrietty (voice),0
51739,Ryunosuke Kamiki,Shou (voice),1
51739,Tomokazu Miura,Pod (voice),2
51739,Keiko Takeshita,Sadako Maki (voice),3
51739,Kirin Kiki,Haru (voice),4
51739,Shinobu Otake,Homily (voice),5
51739,Tatsuya Fujiwara,Spiller (voice),6
51739,Shin'ichi Hatori,Postman (voice),7
52520,Kate Beckinsale,Selene,0
52520,Stephen Rea,Dr. Jacob Lane,1
52520,Michael Ealy,Detective Sebastian,2
52520,Theo James,David,3
52520,India Eisley,Eve,4
52520,Charles Dance,Thomas,5
52520,Sandrine Holt,Lida,6
52520,Sanny van Heteren,British newscaster,7
52520,Jacob Blair,Kolb (Officer),8
52520,Robert Lawrenson,Waterfront Cop,9
52520,Kurt Max Runte,Leader of the Troop,10
54318,Alex Etel,Angus MacMorrow,0
54318,Emily Watson,Anne MacMorrow,1
54318,Ben Chaplin,Lewis Mowbray,2
54318,David Morrissey,Captain Thomas Hamilton,3
54318,Priyanka Xi,Kirstie MacMorrow,4
54318,Craig Hall,Charlie MacMorrow,5
54318,Brian Cox,Old Angus,6
54318,Erroll Shand,Lt. Wormsley,7
54318,Joel Tobeck,Sgnt. Walker,8
54318,Bruce Allpress,Jock McGowan,9
54318,Geraldine Brophy,Gracie,10
55301,Jason Lee,Dave,0
55301,David Cross,Ian,1
55301,Jenny Slate,Zoe,2
55301,Justin Long,Alvin (voice),3
55301,Matthew Gray Gubler,Simon (voice),4
55301,Jesse McCartney,Theodore (voice),5
55301,Amy Poehler,Eleanor (voice),6
55301,Anna Faris,Jeanette (voice),7
55301,Christina Applegate,Brittany (voice),8
55301,Alan Tudyk,Simone (voice),9
55301,Michael P. Northey,Hawaiian Shirt Guy,10
57158,Ian McKellen,Gandalf the Grey,0
57158,Martin Freeman,Bilbo Baggins,1
57158,Richard Armitage,Thorin Oakenshield,2
57158,Benedict Cumberbatch,Smaug / Sauron,3
57158,Orlando Bloom,Legolas,4
57158,Evangeline Lilly,Tauriel,5
57158,Lee Pace,King Thranduil,6
57158,Luke Evans,Bard / Girion,7
57158,Stephen Fry,The Master of Laketown,8
57158,Ken Stott,Balin,9
57158,James Nesbitt,Bofur,10
57165,Sam Worthington,Perseus,0
57165,Liam Neeson,Zeus,1
57165,Ralph Fiennes,Hades,2
57165,Rosamund Pike,Andromeda,3
57165,Bill Nighy,Hephaestus,4
57165,Edgar Ramírez,Ares,5
57165,Toby Kebbell,Argenor,6
57165,Danny Huston,Poseidon,7
57165,Sinéad Cusack,Clea,8
57165,John Bell,Helius,9
57165,Lily James,Korrina,10
57737,Diana Kaarina,Barbie (voice),0
57737,Adrian Petriw,Ken (voice),1
57737,Britt Irvin,Raquelle (voice),2
57737,Cassandra Lee Morris,Carrie (voice),3
57737,Kate Higgins,Taylor (voice),4
