movie_id,title,release_date,release_year,rating,popularity,category,runtime,budget,revenue,director,overview,roi_percent
664767,Mortal Kombat Legends: Scorpion's Revenge,2020-04-12,2020,8.1,8.1236,Sword and Sorcery,80,0,0,Ethan Spaulding,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",
666243,The Witcher: Nightmare of the Wolf,2021-08-22,2021,7.4,5.9488,Sword and Sorcery,83,0,0,Han Kwang Il,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",
667520,A Whisker Away,2020-06-18,2020,7.9,5.0389,Fantasy Epic,104,0,0,Tomotaka Shibayama,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",
668461,Slumberland,2022-11-18,2022,7.3,6.5834,Fantasy Epic,117,35000000,0,Francis Lawrence,"A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again.",
668482,Roald Dahl's Matilda the Musical,2022-11-25,2022,6.8,7.9648,Fantasy Epic,117,25000000,37289659,Matthew Warchus,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",49.16
670355,Return,,,6.4,0.0929,Fantasy Epic,18,0,0,Name,"",
672647,The Map of Tiny Perfect Things,2021-02-12,2021,7.1,5.7758,Fantasy Epic,99,0,0,Ian Samuels,Two teenagers trapped in an endless time loop set out to find all the tiny things that make that one day perfect.,
726684,Miraculous World: Shanghai - The Legend of Ladydragon,2021-05-15,2021,7.9,2.9228,Sword and Sorcery,54,0,0,Thomas Astruc,"On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",
735697,Incredible But True,2022-06-15,2022,6.0,1.1484,Fantasy Epic,74,4340000,2329813,Quentin Dupieux,Alain and Marie moved to the suburb house of their dreams. But the real estate agent warned them: what is in the basement may well change their lives forever.,-46.32
736526,Troll,2022-11-30,2022,6.6,3.3316,Sword and Sorcery,104,0,0,Roar Uthaug,"When an explosion in the Norwegian mountains awakens an ancient troll, officials appoint a fearless paleontologist to stop it from wreaking deadly havoc.",
739990,Nightbooks,2021-09-15,2021,6.1,5.4651,Dark Fantasy,101,0,0,David Yarovesky,"Alex, a boy obsessed with scary stories, is trapped by a witch in her modern, magical New York City apartment. His original hair-raising tales are the only thing keeping him safe as he desperately tries to find a way out of this twisted place.",
741074,Once Upon a Snowman,2020-10-23,2020,6.9,4.7492,Fairy Tale,7,0,0,Trent Correy,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.",
749004,Petite Maman,2021-06-02,2021,7.1,1.6777,Fantasy Epic,72,3100000,1024575,Céline Sciamma,"After the death of her beloved grandmother, eight-year-old Nelly meets a strangely familiar girl her own age in the woods. Instantly forming a connection with this mysterious new friend, Nelly embarks on a fantastical journey of discovery which helps her come to terms with this newfound loss.",-66.95
755339,Just Another Christmas,2020-12-03,2020,7.3,1.379,Fantasy Epic,101,0,0,Roberto Santucci,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",
755566,Day Shift,2022-08-12,2022,6.7,8.2696,Dark Fantasy,113,100000000,0,J.J. Perry,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,
759175,The Princess,2022-06-16,2022,6.8,5.9421,Sword and Sorcery,94,0,0,Le Van Kiet,"A beautiful, strong-willed young royal refuses to wed the cruel sociopath to whom she is betrothed and is kidnapped and locked in a remote tower of her father’s castle. With her scorned, vindictive suitor intent on taking her father’s throne, the princess must protect her family and save the kingdom.",
763215,Damsel,2024-03-07,2024,7.0,10.4491,Sword and Sorcery,107,60000000,5000,Juan Carlos Fresnadillo,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,-99.99
779782,The School for Good and Evil,2022-10-19,2022,7.0,5.9318,Fantasy Epic,149,0,0,Paul Feig,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,
780609,Men,2022-05-20,2022,6.1,6.8746,Dark Fantasy,100,6500000,11152071,Alex Garland,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",71.57
785457,Afterlife of the Party,2021-09-02,2021,6.7,5.4623,Fantasy Epic,109,0,0,Stephen Herek,A social butterfly who dies during her birthday week is given a second chance to right her wrongs on Earth.,
787699,Wonka,2023-12-06,2023,7.0,12.3945,Fantasy Epic,117,125000000,634502312,Paul King,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",407.6
788929,Lamb,2021-08-12,2021,6.4,2.8895,Dark Fantasy,106,5000000,3200000,Valdimar Jóhannsson,"An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development and the prospects of a new family brings them much joy before ultimately destroying them.",-36.0
791373,Zack Snyder's Justice League,2021-03-18,2021,8.1,14.7682,Sword and Sorcery,242,70000000,0,Zack Snyder,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",
798021,Family Switch,2023-11-30,2023,6.4,7.3249,Fantasy Epic,106,0,0,McG,"When the Walker family members switch bodies with each other during a rare planetary alignment, their hilarious journey to find their way back to normal will bring them closer together than they ever thought possible.",
798286,Beau Is Afraid,2023-04-14,2023,6.7,9.5094,Fantasy Epic,179,35000000,12337378,Ari Aster,"Following the sudden death of his mother, a mild-mannered but anxiety-ridden man confronts his darkest fears as he embarks on an epic odyssey back home.",-64.75
803796,KPop Demon Hunters,2025-06-20,2025,8.0,43.8176,Fantasy Epic,96,100000000,24619953,Chris Appelhans,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",-75.38
809107,Z-O-M-B-I-E-S 3,2022-07-09,2022,7.3,4.2986,Fantasy Epic,88,36000000,0,Paul Hoen,"Zed and Addison are beginning their final year at Seabrook High in the town that’s become a safe haven for monsters and humans alike. Zed is anticipating an athletic scholarship that will make him the first Zombie to attend college, while Addison is gearing up for Seabrook’s first international cheer-off competition. Then suddenly, extraterrestrial beings appear around Seabrook, provoking something other than friendly competition.",
810693,Jujutsu Kaisen 0,2021-12-24,2021,8.1,14.3492,Sword and Sorcery,105,0,195870885,Sunghoo Park,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",
811367,22 vs. Earth,2021-04-30,2021,7.0,2.1259,Fairy Tale,9,0,0,Kevin Nolting,"Set before the events of ‘Soul’, 22 refuses to go to Earth, enlisting a gang of 5 new souls in attempt of rebellion. However, 22’s subversive plot leads to a surprising revelation about the meaning of life.",
816904,Mummies,2023-01-05,2023,6.9,4.1143,Fairy Tale,88,12000000,53400000,Juan Jesús García Galocha,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",345.0
823219,Flow,2024-08-29,2024,8.1,16.3215,Fairy Tale,85,3700000,17660107,Gints Zilbalodis,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",377.3
823482,Dream Scenario,2023-11-10,2023,6.7,7.4686,Fantasy Epic,102,10000000,14114415,Kristoffer Borgli,"Hapless family man Paul Matthews finds his life turned upside down when millions of strangers suddenly start seeing him in their dreams. But when his nighttime appearances take a nightmarish turn, Paul is forced to navigate his newfound stardom.",41.14
831405,Injustice,2021-10-09,2021,7.3,6.4448,Sword and Sorcery,78,0,0,Matt Peters,"When Lois Lane is killed, an unhinged Superman decides to take control of the Earth. Determined to stop him, Batman creates a team of freedom-fighting heroes. But when superheroes go to war, can the world survive?",
836225,The Exorcism of God,2022-03-11,2022,7.1,10.3494,Dark Fantasy,98,1500000,0,Alejandro Hidalgo,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",
837335,La Chimera,2023-10-12,2023,7.3,2.4425,Fantasy Epic,131,0,4933288,Alice Rohrwacher,"Just out of jail, rumpled English archaeologist Arthur reconnects with his wayward crew of tombaroli accomplices – a happy-go-lucky collective of itinerant grave-robbers who survive by looting Etruscan tombs and fencing the ancient treasures they dig up.",
839033,The Lord of the Rings: The War of the Rohirrim,2024-12-05,2024,6.5,9.3974,Sword and Sorcery,134,30000000,20658572,Kenji Kamiyama,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",-31.14
841755,Mortal Kombat Legends: Battle of the Realms,2021-08-30,2021,7.6,7.1269,Sword and Sorcery,80,0,0,Ethan Spaulding,"The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat.",
842924,The Life of Chuck,2025-06-05,2025,7.3,9.5919,Fantasy Epic,111,25000000,19700844,Mike Flanagan,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us.",-21.2
